run_config,sys_name,sys_processor,sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,exe_L,exe_Du,exe_Dv,exe_F,exe_k,exe_dt,exe_plotgap,exe_steps,exe_noise,exe_output,exe_checkpoint,exe_checkpoint_freq,exe_checkpoint_output,exe_adios_config,exe_adios_span,exe_adios_memory_selection,exe_mesh_type,run_nprocs,run_settings,run_array_dimention,run_diffusion_coeff_U,run_diffusion_coeff_V,run_feed_rate_U,run_kill_rate_V,run_Timestep,run_simulation_steps,run_indused_noise,total_exe_time_ms,total_wt_tau_time_ms,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps
run-82.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.1,0.2,0.01,0.04,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.1,0.2,0.01,0.04,2.0,100.0,1e-07,2.3025405406951904,14032,129200.0,4433.0,6568.0,164.2
run-33.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.1,0.01,0.04,1.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.1,0.01,0.04,1.0,150.0,1e-07,0.3927154541015625,1398,129200.0,4433.0,5254.0,158.3
run-94.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.1,0.2,0.02,0.048,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.1,0.2,0.02,0.048,2.0,100.0,1e-07,2.0621705055236816,11835,129200.0,4433.0,4776.0,143.0
run-36.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.1,0.01,0.048,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.1,0.01,0.048,1.0,100.0,1e-07,0.3924977779388428,1320,129200.0,4433.0,6181.0,396.3
run-103.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.1,0.01,0.048,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.1,0.01,0.048,2.0,150.0,1e-07,2.447147846221924,17933,129200.0,4433.0,6568.0,181.6
run-31.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.2,0.02,0.048,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.2,0.02,0.048,2.0,150.0,1e-07,0.3782033920288086,1219,129200.0,4433.0,6181.0,554.1
run-51.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.2,0.01,0.04,2.0,10,150,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.2,0.01,0.04,2.0,150.0,1e-07,0.4363181591033935,1367,129200.0,4433.0,7005.0,544.9
run-28.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.1,0.2,0.02,0.048,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.1,0.2,0.02,0.048,1.0,100.0,1e-07,0.3771336078643799,1258,129200.0,4433.0,5254.0,158.3
run-126.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,64,0.2,0.2,0.02,0.048,2.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,64.0,0.2,0.2,0.02,0.048,2.0,100.0,1e-07,2.1866862773895264,13936,129200.0,4433.0,6181.0,341.0
run-52.iteration-0,Linux,x86_64,4,4,2304.0,4119924736,2147479552,16,0.2,0.2,0.01,0.048,1.0,10,100,1e-07,gs.bp,False,10,gs_ckpt.bp,adios2.xml,False,False,image,2,settings-files.json,16.0,0.2,0.2,0.01,0.048,1.0,100.0,1e-07,0.4258956909179687,1534,129200.0,4433.0,5254.0,158.3
