sys_phy_cores_count,sys_tot_cores_count,sys_cpufreq_mhz,sys_phy_mem_bytes,sys_swap_mem_bytes,run_threads,run_seedMismatch,run_palindromeClipThreshold,run_simpleClipThreshold,run_leading,run_sliding_size,run_sliding_quality,run_minlen,run_mi_length,run_mi_strict,max_bytes_read_mb,max_bytes_written_mb,max_read_bw_mbps,max_write_bw_mbps,data_rr_count,total_exe_time_s
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,10,15,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,11.85931396484375
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,25,3,36,36,0.2,7412.0,8192.0,5272.0,2048.0,200000,15.745964527130129
2,2,2304.0,2217431040,2147479552,50,2,16,8,33,25,33,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,13.085931539535522
2,2,2304.0,2217431040,2147479552,10,2,16,8,33,25,3,36,36,0.2,7412.0,8192.0,5272.0,2048.0,200000,13.231525421142578
2,2,2304.0,2217431040,2147479552,10,2,20,10,15,25,33,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,9.94367742538452
2,2,2304.0,2217431040,2147479552,50,2,16,8,15,10,26,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,15.298391342163086
2,2,2304.0,2217431040,2147479552,10,2,20,10,15,10,33,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,9.404566049575806
2,2,2304.0,2217431040,2147479552,50,2,20,10,3,10,26,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,20.891573667526245
2,2,2304.0,2217431040,2147479552,50,2,16,8,33,4,26,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,11.918964147567747
2,2,2304.0,2217431040,2147479552,50,2,30,15,33,25,26,36,36,0.5,7412.0,8192.0,7346.0,2048.0,200000,12.802618980407717
2,2,2304.0,2217431040,2147479552,50,2,16,8,3,4,33,36,36,0.2,7412.0,8192.0,3673.0,2048.0,200000,15.438960552215576
2,2,2304.0,2217431040,2147479552,10,2,16,8,15,4,26,36,36,0.2,7412.0,8192.0,5272.0,2048.0,200000,10.845686435699465
2,2,2304.0,2217431040,2147479552,10,2,20,10,3,4,26,36,36,0.5,7412.0,8192.0,3706.0,1638.0,200000,12.183163404464722
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,4,15,36,36,0.5,7412.0,8192.0,7412.0,2048.0,200000,10.11748218536377
2,2,2304.0,2217431040,2147479552,10,2,16,8,33,25,3,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,10.76801061630249
2,2,2304.0,2217431040,2147479552,50,2,20,10,33,25,3,36,36,0.5,7412.0,8192.0,3673.0,2048.0,200000,12.001486778259276
2,2,2304.0,2217431040,2147479552,10,2,16,8,33,4,15,36,36,0.5,7412.0,8192.0,3706.0,2048.0,200000,12.950525999069214
2,2,2304.0,2217431040,2147479552,10,2,16,8,33,25,3,36,36,0.8,7412.0,8192.0,7346.0,2048.0,200000,12.7916157245636
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,3,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,7.586737632751465
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,33,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,7.931079149246216
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,3,36,36,0.2,7346.0,8192.0,4763.0,2048.0,100000,7.361158847808838
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,3,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,8.239490985870361
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,15,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,6.818136692047119
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,26,36,36,0.5,7346.0,8192.0,5272.0,2048.0,100000,7.377715349197388
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,26,36,36,0.8,7346.0,8192.0,4763.0,1638.0,100000,6.736611843109131
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,33,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,7.256675243377685
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,9.147162437438965
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,8.222165822982788
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,10,3,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,16.724603414535522
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,3,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,7.193268775939941
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,3,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,6.637824535369873
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,3,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,6.362818241119385
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,15,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,7.2175445556640625
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,3,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,7.194680213928223
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,26,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,6.75070071220398
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.137002229690552
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,15,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,9.292580366134644
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.126598358154297
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,4,3,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,5.817100763320923
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,26,36,36,0.8,7346.0,8192.0,4763.0,2048.0,100000,8.752771377563477
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,33,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,7.233735799789429
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,33,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,9.10043168067932
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,4,15,36,36,0.5,7346.0,8192.0,5272.0,2048.0,100000,5.820295572280884
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,33,36,36,0.5,7346.0,8192.0,5272.0,1638.0,100000,7.441383361816406
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,33,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,8.537501096725464
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,15,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,6.4858763217926025
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,33,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,7.800485610961914
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,26,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,5.633121013641357
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,26,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,10.254307508468628
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,26,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,10.321948766708374
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,10,15,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,5.723834276199341
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,3,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,6.9732959270477295
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,3,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,9.408200740814207
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,3,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,7.272774934768677
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,15,36,36,0.8,7346.0,8192.0,4763.0,2048.0,100000,8.012078046798706
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,10,26,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,7.735888242721558
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,33,36,36,0.5,7346.0,8192.0,4763.0,2048.0,100000,7.556461095809936
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,15,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,8.406890392303467
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,3,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,6.669037818908691
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,15,36,36,0.5,7346.0,8192.0,4763.0,2048.0,100000,7.247054100036621
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,26,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.752782821655273
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,3,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,8.021592140197754
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,26,36,36,0.5,7346.0,8192.0,5272.0,2048.0,100000,7.7822041511535645
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,4,3,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.066686391830444
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,26,36,36,0.2,7346.0,8192.0,3673.0,1638.0,100000,7.137392520904541
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,26,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,8.55181360244751
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,3,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,8.165724277496338
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,4,15,36,36,0.5,7346.0,8192.0,4763.0,1638.0,100000,7.2814621925354
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,26,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,7.428094387054443
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,15,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,9.515941381454468
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,33,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,6.740166664123535
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,26,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,6.542546272277832
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,33,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,8.48624300956726
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,15,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,7.480814695358276
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,15,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,8.745801448822021
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,15,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,8.348635911941528
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,33,36,36,0.2,7346.0,8192.0,4763.0,2048.0,100000,6.333935976028442
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,10,26,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,7.144866466522217
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,26,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,6.528762578964233
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,3,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.4750823974609375
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,26,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,7.861129522323608
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,15,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,8.96760869026184
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,10,33,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,8.850807428359985
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,15,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,7.465030670166016
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,4,26,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,6.908028602600098
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.644090890884399
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,15,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,6.619380712509155
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,33,36,36,0.2,7346.0,8192.0,4763.0,2048.0,100000,7.850845575332642
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,26,36,36,0.5,7346.0,8192.0,4763.0,2048.0,100000,6.643711566925049
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,3,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,6.376842021942139
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,26,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,6.485645055770874
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,26,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,7.036659240722656
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,33,36,36,0.5,7346.0,8192.0,4763.0,2048.0,100000,7.40178108215332
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,3,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.087234258651733
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,3,36,36,0.5,7346.0,8192.0,3673.0,1638.0,100000,9.496733903884888
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,33,36,36,0.5,7346.0,8192.0,4763.0,2048.0,100000,6.622065544128418
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,3,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,8.417758464813232
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,10,33,36,36,0.8,7346.0,8192.0,4763.0,2048.0,100000,6.118805885314941
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,3,36,36,0.2,7346.0,8192.0,3673.0,1638.0,100000,8.855904579162598
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,10,15,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,6.670305252075195
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,3,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,6.937313079833984
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,10,33,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,6.733325242996216
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,26,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,7.943907022476196
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,26,36,36,0.5,7346.0,8192.0,4763.0,2048.0,100000,6.22896409034729
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,33,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,7.934078931808472
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,10,15,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,7.327038288116455
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,4,33,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,6.434101104736328
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,33,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,6.576760053634644
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,26,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.903814077377319
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,10,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,8.225147008895874
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,4,15,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,6.424028396606445
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,33,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,6.228368282318115
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,33,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,7.24135684967041
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,4,26,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,6.420013427734375
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,4,3,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,12.87659239768982
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,15,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,9.69794464111328
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,26,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,6.071874618530273
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,26,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,7.94631028175354
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,26,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,10.159526109695436
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,3,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,7.847343444824219
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,15,36,36,0.2,7346.0,8192.0,4763.0,2048.0,100000,7.382080078125
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,26,36,36,0.5,7346.0,8192.0,5272.0,2048.0,100000,8.129536628723145
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,3,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,8.433785915374756
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,15,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,6.973630905151367
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,26,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,7.080873489379883
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,33,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,7.135826110839844
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,25,3,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,6.724666357040405
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,10,3,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,7.677165269851685
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,33,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,9.345550298690796
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,3,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,8.392490863800049
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,4,33,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,6.239166975021362
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,10,26,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,6.837671279907227
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,33,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,8.197823286056519
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,4,26,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,6.88378119468689
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,26,36,36,0.2,7346.0,8192.0,4763.0,2048.0,100000,8.10594129562378
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,3,36,36,0.5,7346.0,8192.0,5272.0,2048.0,100000,12.728461027145386
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,26,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,6.718806505203247
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,4,15,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,7.996922969818115
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,33,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,12.702452898025513
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,3,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,6.791539907455444
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,15,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,6.742488622665405
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,3,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,6.444839477539063
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,26,36,36,0.8,7346.0,8192.0,4763.0,2048.0,100000,6.580794334411621
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,15,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,6.982635021209717
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,15,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,6.0733802318573
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,33,36,36,0.2,7346.0,8192.0,4763.0,2048.0,100000,5.777963399887085
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,10,33,36,36,0.5,7346.0,8192.0,5272.0,2048.0,100000,6.379826307296753
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,26,36,36,0.5,7346.0,8192.0,3673.0,1638.0,100000,7.986833095550537
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,15,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,6.067306995391846
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,26,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,6.945191383361816
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,3,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,7.789333343505859
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,3,36,36,0.2,7346.0,8192.0,4763.0,2048.0,100000,8.249275922775269
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,10,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.699214458465576
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,26,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,6.826581954956055
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,33,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.197309494018555
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,26,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,7.131161451339722
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,33,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,8.30126142501831
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,26,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.627338886260986
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,33,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,8.393266677856445
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,26,36,36,0.8,7346.0,8192.0,5272.0,2048.0,100000,7.395681381225586
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,10,33,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,6.483433961868286
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,25,15,36,36,0.2,7346.0,8192.0,7346.0,2048.0,100000,8.443979263305664
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,4,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,6.739233493804932
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,10,33,36,36,0.2,7346.0,8192.0,3673.0,1638.0,100000,11.394789695739746
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,4,33,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,8.386698961257935
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,26,36,36,0.8,7346.0,8192.0,3673.0,1638.0,100000,7.797755002975464
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,15,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,8.300007343292236
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,3,36,36,0.5,7346.0,8192.0,5272.0,2048.0,100000,8.208359003067017
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,33,36,36,0.5,7346.0,8192.0,3673.0,1638.0,100000,7.44019603729248
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,15,36,36,0.5,7346.0,8192.0,3673.0,1638.0,100000,8.235085248947144
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,25,33,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,6.768874645233154
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,10,3,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,9.005205631256104
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,25,26,36,36,0.8,7346.0,8192.0,7346.0,1638.0,100000,9.01042652130127
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,3,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,8.606708288192749
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,25,33,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.98525595664978
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,15,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,6.771772384643555
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,10,26,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,7.698432922363281
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,33,36,36,0.5,7346.0,8192.0,3673.0,2048.0,100000,8.286417961120605
2,2,2304.0,2217431040,2147479552,50,5,30,15,33,4,33,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,8.043635845184326
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,25,3,36,36,0.8,7346.0,8192.0,7346.0,1638.0,100000,7.635155916213989
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,4,33,36,36,0.8,7346.0,8192.0,7346.0,2048.0,100000,7.074524879455566
2,2,2304.0,2217431040,2147479552,50,5,20,10,3,25,33,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,6.032643556594849
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,25,3,36,36,0.5,7346.0,8192.0,7346.0,2048.0,100000,7.645766258239746
2,2,2304.0,2217431040,2147479552,50,5,30,15,3,25,3,36,36,0.5,7346.0,8192.0,5272.0,2048.0,100000,6.2265098094940186
2,2,2304.0,2217431040,2147479552,50,5,20,10,33,4,33,36,36,0.2,7346.0,8192.0,3673.0,2048.0,100000,7.043779134750366
2,2,2304.0,2217431040,2147479552,50,5,16,8,33,10,26,36,36,0.2,7346.0,8192.0,5272.0,2048.0,100000,7.946850299835205
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,26,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,8.657880306243896
2,2,2304.0,2217431040,2147479552,50,5,30,15,15,4,26,36,36,0.8,7346.0,8192.0,3673.0,2048.0,100000,8.022304058074951
2,2,2304.0,2217431040,2147479552,50,5,16,8,15,4,15,36,36,0.8,7346.0,8192.0,7346.0,1638.0,100000,7.397219896316528
2,2,2304.0,2217431040,2147479552,50,5,16,8,3,10,15,36,36,0.5,7346.0,8192.0,4763.0,1638.0,100000,7.402212142944336
2,2,2304.0,2217431040,2147479552,50,5,20,10,15,4,33,36,36,0.5,7346.0,8192.0,4763.0,2048.0,100000,8.750741958618164
